Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo	exclamation	exclamation_phrase	interrogation	interrogation_phrase	pos_phrase	phrase_averbaux	interjections
PtitLibe	6614-67883211	7-12_PtitLibe16-empire_Disney_Comment_est_ne_Disney	6614-67883211_2436-2582	Pour ce film, comme pour de nombreux autres, on reproche à Disney d’être trop romantique parce que ses dessins animés se terminent toujours bien. 	aetienne_1627026864476_6614-67883211	aetienne	trop	SAdv	trop	Montree	Base	Aucun	Colere	Aucune	trop	trop	0	0	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'ADP', 'DET', 'ADJ', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PROPN', 'ADP', 'AUX', 'ADV', 'ADJ', 'ADV', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT']	0	0
PtitLibe	3222-83211678	7-12_PtitLibe16-empire_Disney_concurrents_Disney	3222-83211678_1699-1728	Décidément, elle est partout.	aetienne_1621579826416_3222-83211678	aetienne	Décidément	SAdv	décidément	Montree	Base	Aucun	Surprise	Aucune	décidément	Décidément	0	0	0	0	['ADV', 'PUNCT', 'PRON', 'AUX', 'ADV', 'PUNCT']	0	0
PtitLibe	3101-88321167	7-12_PtitLibe16-empire_Disney_Pourquoi_Disney	3101-88321167_2230-2268	Rien qu’en 2016, on en compte douze ! 	aetienne_1627460021195_3101-88321167	aetienne	Rien qu	SAdv	Rien qu	Montree	Base	Aucun	Surprise	Aucune	rien que	rien que	0	1	0	0	['PRON', 'SCONJ', 'ADP', 'NUM', 'PUNCT', 'PRON', 'PRON', 'VERB', 'NUM', 'PUNCT']	0	0
PtitLibe	3717-56204379	7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema	3717-56204379_677-750	Pourtant, il ne s’agissait que du film d’un train arrivant dans une gare.	aetienne_1621579827305_3717-56204379	aetienne	Pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	0	0	0	['ADV', 'PUNCT', 'PRON', 'ADV', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	3717-56204379	7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema	3717-56204379_1068-1170	Dans le Voyage dans la Lune (1902), son film le plus connu, les personnages vont même dans l’espace ! 	aetienne_1621579827307_3717-56204379	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'DET', 'ADV', 'VERB', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2460-80291970	7-12_PtitLibe21-dessous_cinema_Festival_Cannes	2460-80291970_715-848	Cette année, 19 films de différents pays sont en compétition pour obtenir la palme d’or du meilleur film (qui est vraiment en or !). 	aetienne_1621579827328_2460-80291970	aetienne	vraiment	SAdv	vraiment	Montree	Base	Aucun	Surprise	Aucune	vraiment	vraiment	0	1	0	0	['DET', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']	0	0
PtitLibe	2547-49635036	7-12_PtitLibe21-dessous_cinema_star_cinema	2547-49635036_1633-1856	Dans les années 1930, une Américaine, Shirley Temple, devient la première enfant star, à l’âge de 5 ans : elle représente une petite fille idéale, toute jolie, qui danse et qui chante. A 10 ans, elle a déjà fait 39 films ! 	aetienne_1621579827359_2547-49635036	aetienne	déjà	SAdv	déjà	Montree	Base	Complexe	Surprise	Admiration	déjà	déjà	0	1	0	0	['ADP', 'DET', 'NOUN', 'NUM', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'CCONJ', 'PRON', 'VERB', 'PUNCT', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'NUM', 'NOUN', 'PUNCT']	0	0
PtitLibe	2547-49635036	7-12_PtitLibe21-dessous_cinema_star_cinema	2547-49635036_2320-2375	Pourtant, certains n’ont jamais vu un de leurs films ! 	aetienne_1621579827362_2547-49635036	aetienne	Pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	1	0	0	['ADV', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2157-729927	7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat	2157-729927_1138-1194	Mais en plus, ils ne sont pas tous élus en même temps ! 	aetienne_1628059773887_2157-729927	aetienne	Mais en plus	SAdv	mais en plus	Montree	Base	Aucun	Surprise	Aucune	mais en plus	mais en plus	0	1	0	0	['CCONJ', 'ADP', 'ADV', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	0	0
PtitLibe	2545-16518348	7-12_PtitLibe22-Assemblee_nationale_elections_legislatives	2545-16518348_39-135	On vient à peine d’élire un nouveau président qu’on est déjà repartis pour d’autres élections ! 	aetienne_1621579827450_2545-16518348	aetienne	déjà	SAdv	déjà	Montree	Base	Aucun	Surprise	Aucune	déjà	déjà	0	1	0	0	['PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	0	0
PtitLibe	4139-89781021	7-12_PtitLibe23-tubes_ete_10_plus_grands_tubes	4139-89781021_2512-2632	Cette année-là, l’ancien président américain Bill Clinton a même fait de Macarena la musique de sa campagne électorale !	aetienne_1621579827546_4139-89781021	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['DET', 'NOUN', 'ADV', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'AUX', 'ADV', 'VERB', 'ADP', 'PROPN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	0	0
PtitLibe	1822-20767923	7-12_PtitLibe23-tubes_ete_Erza	1822-20767923_39-81	Erza a 11 ans et elle est déjà une star ! 	aetienne_1621579827593_1822-20767923	aetienne	déjà	SAdv	déjà	Montree	Base	Complexe	Surprise	Admiration	déjà	déjà	0	1	0	0	['PROPN', 'VERB', 'NUM', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2640-29197080	7-12_PtitLibe24-JO_Paris_Pourquoi_certains_contre	2640-29197080_2282-2436	«C’est bien gentil les paillettes, les jolies histoires, mais en réalité les JO c’est surtout une affaire de sponsors et d’argent,affirme Frédéric Viale. 	aetienne_1628171988123_2640-29197080	aetienne	surtout	SAdv	surtout	Montree	Base	Aucun	Colere	Aucune	surtout	surtout	0	0	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'DET', 'PROPN', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']	0	0
PtitLibe	2291-4379562	7-12_PtitLibe25-Ouragans_Pourquoi_cette_annee_records	2291-4379562_197-447	Ces ouragans très puissants ont même battu des records : Irma est resté 72 heures en catégorie 5 (le temps le plus long jamais enregistré) et Maria est passé de catégorie 3 à 5 en une quinzaine d’heures alors que d’habitude, il faut au moins un jour.	aetienne_1621579827860_2291-4379562	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	0	0	0	['DET', 'NOUN', 'ADV', 'ADJ', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'AUX', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'DET', 'NOUN', 'DET', 'ADV', 'ADJ', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'NUM', 'ADP', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'SCONJ', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADV', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2470-94890510	7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen	2470-94890510_2131-2163	Ça va juste faire tuer des gens.	aetienne_1628759649442_2470-94890510	aetienne	juste	SAdv	juste	Montree	Base	Base	Colere	Tristesse	juste	juste	0	0	0	0	['PRON', 'VERB', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2304-29927007	7-12_PtitLibe38-youtubeurs_YouTube_nouvelle_facon_d_apprendre	2304-29927007_2038-2196	On peut même apprendre quelle est la probabilité (la chance) de s’embrasser en mangeant le même spaghetti comme dans le dessin animé la Belle et le Clochard !	aetienne_1621579829519_2304-29927007	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'AUX', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	1274-10948905	7-12_PtitLibe39-vaccins_Douglas	1274-10948905_451-755	Habitué aux piqûres parce qu’il est diabétique, ce petit garçon de 8 ans n’avait pas vraiment peur : «Son grand frère de 15 ans était plus angoissé que lui, j’ai même dû lui mettre un patch antidouleur !» s’amuse Lydie, sa maman. «Le seul vaccin qui m’a fait un peu mal, c’est celui contre la méningite. 	aetienne_1621579829546_1274-10948905	aetienne	même	SAdv	même	Montree	Base	Base	Surprise	Joie	même	même	0	1	0	0	['VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADV', 'VERB', 'ADV', 'ADV', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'AUX', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	1880-5839416	7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele	1880-5839416_337-446	Adèle, qui ne veut surtout pas être gentille et adore faire des bêtises, est pourtant une star aujourd’hui ! 	aetienne_1621579830046_1880-5839416	aetienne	pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	1	0	0	['PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'AUX', 'ADV', 'DET', 'NOUN', 'ADV', 'PUNCT']	0	0
PtitLibe	1880-5839416	7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele	1880-5839416_941-1017	900 000 albums de Mortelle Adèle ont déjà été vendus, ce qui est beaucoup ! 	aetienne_1628868508189_1880-5839416	aetienne	déjà	SAdv	déjà	Montree	Base	Complexe	Surprise	Admiration	déjà	déjà	0	1	0	0	['NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADV', 'AUX', 'VERB', 'PUNCT', 'PRON', 'PRON', 'AUX', 'ADV', 'PUNCT']	0	0
PtitLibe	2620-76642335	7-12_PtitLibe45-plan_loup_Pourquoi_loup_fait_peur	2620-76642335_1500-1554	On en trouvait partout, même dans les grandes villes. 	aetienne_1621579830345_2620-76642335	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	0	0	0	['PRON', 'PRON', 'VERB', 'ADV', 'PUNCT', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	0	0
PtitLibe	2231-47025297	7-12_PtitLibe5-Securite_vie_apres_attentats_mes_droits	2231-47025297_1541-1584	Mais ce n’était pas du tout un terroriste !	aetienne_1623251168065_2231-47025297	aetienne	pas du tout	SAdv	pas du tout	Montree	Base	Aucun	Surprise	Aucune	pas de tout	pas de tout	0	1	0	0	['CCONJ', 'PRON', 'ADV', 'AUX', 'ADV', 'ADP', 'DET', 'PRON', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	3625-59854014	7-12_PtitLibe6-secrets_29_fevrier_29_fevrier	3625-59854014_266-289	Et pourtant ça existe. 	aetienne_1621579832156_3625-59854014	aetienne	pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	0	0	0	['CCONJ', 'ADV', 'PRON', 'VERB', 'PUNCT']	0	0
PtitLibe	3877-12408759	7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier	3877-12408759_561-686	Quand il y a un décalage aussi grand, les saisons sont décalées : il fait encore un froid hivernal quand on arrive en avril !	aetienne_1623396925887_3877-12408759	aetienne	encore	SAdv	encore	Montree	Base	Aucun	Surprise	Aucune	encore	encore	0	1	0	0	['SCONJ', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	3877-12408759	7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier	3877-12408759_820-968	Mais les citoyens qui habitaient loin de la capitale, Rome, n’étaient souvent même pas au courant, car personne ne leur avait apporté la nouvelle ! 	aetienne_1621579832202_3877-12408759	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'ADV', 'AUX', 'ADV', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2280-8759124	7-12_PtitLibe71-protection_patrimoine_Chantal-Laure	2280-8759124_1846-1964	Ils ont même réussi à retrouver des descendants de la famille Biolay, qui a quitté le village il y a plus de 100 ans !	aetienne_1629708314732_2280-8759124	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'PUNCT']	0	0
PtitLibe	1856-40875912	7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine	1856-40875912_826-1036	Pendant quelques semaines, on peut acheter des jeux à gratter et des tickets de Loto spéciaux, pour essayer de gagner de l’argent (un homme a d'ailleurs déjà gagné 1,5 million d'euros en grattant un ticket !). 	aetienne_1629709918734_1856-40875912	aetienne	d'ailleurs	SAdv	d'ailleurs	Montree	Base	Aucun	Surprise	Aucune	de ailleurs	de ailleurs	0	1	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADP', 'ADV', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']	0	0
PtitLibe	1856-40875912	7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine	1856-40875912_826-1036	Pendant quelques semaines, on peut acheter des jeux à gratter et des tickets de Loto spéciaux, pour essayer de gagner de l’argent (un homme a d'ailleurs déjà gagné 1,5 million d'euros en grattant un ticket !). 	aetienne_1621579833815_1856-40875912	aetienne	déjà	SAdv	déjà	Montree	Base	Aucun	Surprise	Aucune	déjà	déjà	0	1	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADP', 'ADV', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']	0	0
PtitLibe	2865-26277372	7-12_PtitLibe73-Fashion_Week_D_ou_viennent_modes	2865-26277372_230-277	Pourtant à l’époque, c’était super à la mode ! 	aetienne_1621579833981_2865-26277372	aetienne	Pourtant	SAdv	Pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	1	0	0	['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2860-49635036	7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise	2860-49635036_1684-1912	Le Washington Post, un journal américain sérieux, compte ses mensonges et ses erreurs à chaque fois qu’il dit quelque chose et il y a en déjà plus de 5 000 ! «Il ne ment pas forcément volontairement, mais il dit n’importe quoi. 	aetienne_1621579834562_2860-49635036	aetienne	déjà	SAdv	déjà	Montree	Base	Aucun	Surprise	Aucune	déjà	déjà	0	1	0	0	['DET', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'ADV', 'ADV', 'ADP', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']	0	0
PtitLibe	2621-23357664	7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections	2621-23357664_1952-2042	En plus de ça, Donald Trump pourrait même être obligé de quitter son poste de président ! 	aetienne_1621579834610_2621-23357664	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['ADP', 'ADV', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADV', 'AUX', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_1338-1382	De nos jours, même les profs sont agressés. 	aetienne_1629826486030_1616-10218978	aetienne	même	SAdv	même	Montree	Base	Base	Colere	Peur	même	même	0	0	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT']	0	0
PtitLibe	2187-3239676	7-12_PtitLibe81-petrole_carburant	2187-3239676_785-1036	Mais quand elles sont vraiment trop nombreuses, elles peuvent former un épais brouillard grisâtre. «Ces particules sont dangereuses pour la santé. A force de les inhaler, on respire moins bien, on peut même tomber malade», précise Matthieu Auzanneau. 	aetienne_1621579835048_2187-3239676	aetienne	même	SAdv	même	Montree	Base	Aucun	Peur	Aucune	même	même	0	0	0	0	['CCONJ', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']	0	0
PtitLibe	2347-50364963	7-12_PtitLibe81-petrole_complique_se_passer_petrole	2347-50364963_1493-1618	En avril dernier, une entreprise française a même réussi à faire rouler une voiture avec… des betteraves dans le réservoir ! 	aetienne_1621579835067_2347-50364963	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'AUX', 'ADV', 'VERB', 'ADP', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2035-3649635	7-12_PtitLibe82-disparition_animaux_sauvages_Nino	2035-3649635_36-105	«Il y a de moins en moins d’animaux, ça tourne vraiment à l’envers». 	aetienne_1621579835174_2035-3649635	aetienne	vraiment	SAdv	vraiment	Montree	Base	Aucun	Peur	Aucune	vraiment	vraiment	0	0	0	0	['PUNCT', 'PRON', 'PRON', 'VERB', 'ADP', 'ADV', 'ADP', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']	0	0
PtitLibe	3003-23357664	7-12_PtitLibe82-disparition_animaux_sauvages_Que_faire_pour_sauver	3003-23357664_377-474	Et ils sont même revenus il y a deux ans dans la région Ile-de-France, après 200 ans d’absence ! 	aetienne_1621579835196_3003-23357664	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	2469-55474452	7-12_PtitLibe82-disparition_animaux_sauvages_Que_se_passe	2469-55474452_1372-1538	On détruit même les espèces qu’on aime : on a tué quasiment la moitié des lions, la moitié des éléphants, et, selon les pays africains, entre 50% et 90% des girafes. 	aetienne_1621579835208_2469-55474452	aetienne	même	SAdv	même	Montree	Base	Aucun	Tristesse	Aucune	même	même	0	0	0	0	['PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NUM', 'SYM', 'CCONJ', 'NUM', 'SYM', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2469-55474452	7-12_PtitLibe82-disparition_animaux_sauvages_Que_se_passe	2469-55474452_1780-1973	Ces animaux existent depuis 360 millions d’années, ils ont vu apparaître puis disparaître les dinosaures, et pourtant ils sont aujourd’hui en grand danger avec 168 espèces disparues en 20 ans !	aetienne_1621579835211_2469-55474452	aetienne	pourtant	SAdv	pourtant	Montree	Base	Base	Surprise	Tristesse	pourtant	pourtant	0	1	0	0	['DET', 'NOUN', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'AUX', 'ADV', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN', 'PUNCT']	0	0
PtitLibe	1829-21897810	7-12_PtitLibe87-extraterrestres_Paul_Martin	1829-21897810_1343-1595	Par exemple, dans les romans de science-fiction, les extraterrestres kidnappent souvent les humains pour les étudier. «Mais quand Kiki et Aliène enlèvent une personne, c’est juste pour lui demander la recette de la bolognaise !», raconte le scénariste.	aetienne_1629986971404_1829-21897810	aetienne	juste	SAdv	juste	Montree	Base	Base	Surprise	Joie	juste	juste	0	1	0	0	['ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'CCONJ', 'SCONJ', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	3972-92700729	7-12_PtitLibe9-De_animal_a_viande_D_ou_vient_viande	3972-92700729_3100-3142	On utilise même du porc dans des bonbons !	aetienne_1621579836126_3972-92700729	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
