Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo	exclamation	exclamation_phrase	interrogation	interrogation_phrase	pos_phrase	phrase_averbaux	interjections
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_3478-3511	Je résume : blablabla blablabla. 	alessieux_1616178956479_25740-35036496	alessieux	blablabla blablabla	Interjection	blablablablablabla	Montree	Base	Aucun	Tristesse	Aucune	blablablablablabla	blablabla blablabla	0	0	0	0	['PRON', 'VERB', 'SPACE', 'PUNCT', 'INTJ', 'X', 'PUNCT']	0	1
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_4264-4379	Un pavé a atterri sur ma table : La tête dans les mains, d’une certaine Maïa Chambriz, aux éditions Thomas Panier. 	alessieux_1622222923713_25740-35036496	alessieux	Un pavé	SN	pavé	Montree	Base	Base	Surprise	Tristesse	pavé	un pavé	0	0	0	0	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_5203-5299	Elle a nous a regardés, un sourire jusqu’aux boucles d’oreille en forme… de livres (véridique) :	alessieux_1622285012526_25740-35036496	alessieux	véridique	SN	véridique	Montree	Base	Aucun	Surprise	Aucune	véridique	véridique	0	0	0	0	['PRON', 'AUX', 'PRON', 'AUX', 'VERB', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_5299-5347	- Nous allons devenir des DEVOREURS de livres ! 	alessieux_1622292819704_25740-35036496	alessieux	DEVOREURS	SN	DEVOREURS	Montree	Base	Aucun	Joie	Aucune	devoreur	devoreur	0	1	0	0	['PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'PROPN', 'ADP', 'NOUN', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_5644-5717	- Ton commentaire est déplacé, jeune homme ! a-t-elle dit d’un air pincé.	alessieux_1616179960966_25740-35036496	alessieux	jeune homme	SN	jeune homme	Montree	Base	Aucun	Colere	Aucune	jeune homme	jeune homme	0	1	0	0	['PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'SPACE', 'PUNCT', 'AUX', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_5717-5753	- C’est pas juste ! a braillé Théo. 	alessieux_1616088518526_25740-35036496	alessieux	C’est pas juste	Proposition	C'est pas juste	Montree	Base	Aucun	Colere	Aucune	ce être pas juste	c’ être pas juste	0	1	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'SPACE', 'PUNCT', 'AUX', 'VERB', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_5753-5768	J’ai rien dit !	alessieux_1616180388700_25740-35036496	alessieux	J’ai rien dit	Proposition	J'ai rien dit	Montree	Base	Aucun	Colere	Aucune	je avoir rien dire	J’ avoir rien dire	0	1	0	0	['PRON', 'AUX', 'PRON', 'VERB', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_6389-6480	Je n’ai rien eu le temps de dire, car la prof, bras en l’air, tentait de calmer le tumulte.	alessieux_1622295592577_25740-35036496	alessieux	Je n’ai rien eu le temps de dire	Proposition	Je n'ai rien eu le temps de dire	Montree	Base	Aucun	Tristesse	Aucune	je ne avoir rien avoir le temps de dire	je n’ avoir rien avoir le temps de dire	0	0	0	0	['PRON', 'ADV', 'AUX', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_6876-6918	Bien sûr, personne n’a voulu de mon pavé. 	alessieux_1616180673313_25740-35036496	alessieux	Bien sûr	SAdv	Bien sûr	Montree	Base	Aucun	Tristesse	Aucune	bien sûr	bien sûr	0	0	0	0	['ADV', 'ADJ', 'PUNCT', 'PRON', 'ADV', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_7928-8029	- Mais ce n’est pas un des livres que j’ai conseillés, a dit Mme Croazic en voyant la fiche de Katia.	yoleneconstable_1616185077194_25740-35036496	yoleneconstable	Mais ce n’est pas un des livres que j’ai conseillés	Proposition	Mais	Montree	Base	Aucun	Surprise	Aucune	mais	mais ce n’ être pas un de livre que j’ avoir conseiller	0	0	0	0	['PUNCT', 'CCONJ', 'PRON', 'ADV', 'AUX', 'ADV', 'PRON', 'ADP', 'DET', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'AUX', 'VERB', 'NOUN', 'PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_9635-9694	- Vous n’aviez pas dit qu’il fallait le rapporter ! (Zynep)	yoleneconstable_1616187382285_25740-35036496	yoleneconstable	Vous n’aviez pas dit qu’il fallait le rapporter	Proposition	n'aviez pas dit	Montree	Base	Aucun	Colere	Aucune	ne avoir pas dire	vous n’ avoir pas dire qu’ il falloir le rapporter	0	1	0	0	['PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'VERB', 'SCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SPACE', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_9809-9835	- C’est pas juste ! (Théo)	yoleneconstable_1616105029569_25740-35036496	yoleneconstable	C’est pas juste	Proposition	C'est pas juste	Montree	Base	Aucun	Colere	Aucune	ce être pas juste	c’ être pas juste	0	1	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'SPACE', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_9835-9848	- Un livre ? 	yoleneconstable_1616187377822_25740-35036496	yoleneconstable	Un livre ? Quel livre ? 	Accumulation	Un livre ? Quel livre ?	Montree	Base	Aucun	Surprise	Aucune	un livre ? quel livre ?	un livre   ? quel livre   ?	0	0	1	1	['PUNCT', 'DET', 'NOUN', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_12851-12893	- Mes enfants, mes enfants, où êtes-vous ?	yoleneconstable_1616188749728_25740-35036496	yoleneconstable	Mes enfants, mes enfants, où êtes-vous ?	Proposition	où êtes-vous ?	Montree	Base	Aucun	Surprise	Aucune	où être vous ?	Mes enfant , mon enfant , où être vous   ?	0	0	1	1	['PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_13323-13393	- Mais qu’est-ce que vous faisiez sous les tables ? a demandé la prof.	yoleneconstable_1616189034559_25740-35036496	yoleneconstable	Mais qu’est-ce que vous faisiez sous les tables ?	Proposition	Mais qu'est-ce que vous faisiez sous les tables ?	Montree	Base	Base	Surprise	Colere	mais que être -ce que vous faire sou le table ?	mais qu’ être -ce que vous faire sou le table   ?	0	0	1	1	['PUNCT', 'CCONJ', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SPACE', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_13981-14037	- C’est une recherche, alors vous chercherez ! (La prof)	yoleneconstable_1622056984486_25740-35036496	yoleneconstable	C’est une recherche, alors vous chercherez 	Proposition	vous chercherez	Montree	Base	Aucun	Colere	Aucune	vous chercher	c’ être un recherche , alors vous chercher  	0	1	0	0	['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'SPACE', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_14037-14063	- C’est pas juste ! (Théo)	yoleneconstable_1616099146420_25740-35036496	yoleneconstable	C’est pas juste	Proposition	C'est pas juste	Montree	Base	Aucun	Colere	Aucune	ce être pas juste	c’ être pas juste	0	1	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'SPACE', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_14134-14183	- Rangez vos affaires et sortez ! a crié la prof.	yoleneconstable_1616099786320_25740-35036496	yoleneconstable	Rangez vos affaires et sortez	Proposition	rangez ; sortez	Montree	Base	Aucun	Colere	Aucune	ranger ; sortir	rangez votre affaire et sortir	0	1	0	0	['PUNCT', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'SPACE', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_14303-14333	- Mais qu’est-ce que tu fais ?	yoleneconstable_1616190115159_25740-35036496	yoleneconstable	Mais qu’est-ce que tu fais ?	Proposition	Mais ; ?	Montree	Base	Aucun	Surprise	Aucune	mais ; ?	mais qu’ être -ce que taire fai   ?	0	0	1	1	['PUNCT', 'CCONJ', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_14379-14417	- C’est pas le moment ! a dit la prof.	yoleneconstable_1616190286262_25740-35036496	yoleneconstable	C’est pas le moment	Proposition	C'est pas le moment	Montree	Base	Aucun	Colere	Aucune	ce être pas le moment	c’ être pas le moment	0	1	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'SPACE', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_15081-15305	Avant de répondre, j’ai vite avalé le morceau de gougère qui me restait pour pouvoir me resservir avant lui (c’est bien la peine d’être débarrassé de son frère aîné si c’est pour récupérer un beau-frère encore plus goinfre).	mantoine_1616093687314_25740-35036496	mantoine	c’est bien la peine si c’est pour	Proposition	c'est bien la peine	Montree	Base	Aucun	Colere	Aucune	ce être bien le peine	c’ être bien le peine si c’ être pour	0	0	0	0	['ADV', 'ADP', 'VERB', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_15081-15305	Avant de répondre, j’ai vite avalé le morceau de gougère qui me restait pour pouvoir me resservir avant lui (c’est bien la peine d’être débarrassé de son frère aîné si c’est pour récupérer un beau-frère encore plus goinfre).	mantoine_1616353360676_25740-35036496	mantoine	encore plus goinfre	SAdj	encore plus	Montree	Base	Aucun	Colere	Aucune	encore plus	encore plus goinfre	0	0	0	0	['ADV', 'ADP', 'VERB', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_15335-15400	- Ouais, ça va, sauf la prof de français, elle nous force à lire.	mantoine_1616094965595_25740-35036496	mantoine	force	Proposition	force	Montree	Base	Aucun	Colere	Aucune	force	force	0	0	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB', 'PUNCT']	0	1
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_15618-15893	- En tout cas, cette fois-ci, ne compte pas sur moi, si tu as des ennuis, a-t-elle ajouté en lançant un regard énamouré à son Cyril. (Désolé, cher lecteur, mais si tu veux suivre, il faut vraiment que tu lises le premier épisode de ce feuilleton, J’aime/Je déteste le sport.)	mantoine_1616099836160_25740-35036496	mantoine	Désolé	SAdv	Désolé	Montree	Complexe	Aucun	Embarras	Aucune	Désolé	Désolé	0	0	0	0	['PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'VERB', 'ADV', 'ADP', 'PRON', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'SCONJ', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SYM', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_16336-16407	- Ben, c’est la prof, c’est elle qui te l’a piqué ! ai-je dit, indigné.	mantoine_1616100475661_25740-35036496	mantoine	indigné	SAdj	indigné	Montree	Base	Aucun	Colere	Aucune	indigner	indigner	0	1	0	0	['PUNCT', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'SPACE', 'PUNCT', 'AUX', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_18957-18996	Les yeux brillants, elle s’est écriée :	mantoine_1616102903098_25740-35036496	mantoine	Les yeux brillants	SN	les yeux brillants	Montree	Base	Aucun	Joie	Aucune	le oeil brillant	le oeil brillant	0	0	0	0	['DET', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'PRON', 'AUX', 'VERB', 'SPACE', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_20021-20077	- Hé, je sais traverser tout seul, j’ai plus trois ans !	mantoine_1622222620652_25740-35036496	mantoine	Hé	Interjection	Hé	Montree	Base	Aucun	Colere	Aucune	Hé	Hé	0	1	0	0	['PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'SPACE', 'PUNCT']	0	1
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_20144-20320	Mon cœur a sauté, j’ai eu juste le temps de le rattraper (au sens figuré, bien sûr, comme dirait Mme Croazic) et j’ai senti mes joues s’enflammer (sens figuré ou sens propre ? 	mantoine_1616103860859_25740-35036496	mantoine	Mon cœur a sauté	Proposition	Mon coeur a sauté	Montree	Base	Aucun	Surprise	Aucune	mon coeur avoir sauter	mon cœur avoir sauter	0	0	0	1	['DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'SCONJ', 'VERB', 'NOUN', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_20625-20774	Enfin, presque, j’ai légèrement raté l’atterrissage, parce qu’elle a tourné la tête au dernier moment, et j’ai juste effleuré le coin de ses lèvres. 	mantoine_1616352609898_25740-35036496	mantoine	Enfin, presque	SAdv	Enfin	Montree	Complexe	Aucun	Embarras	Aucune	enfin	enfin , presque	0	0	0	0	['ADV', 'PUNCT', 'ADV', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	25740-35036496	Friot_francais	25740-35036496_20889-20989	Je n’ai pas eu le temps de me sentir idiot : on s’est regardés et, pile syncro, on a éclaté de rire.	mantoine_1616104445690_25740-35036496	mantoine	me sentir idiot	Proposition	me sentir idiot	Montree	Complexe	Aucun	Embarras	Aucune	me sentir idiot	me sentir idiot	0	0	0	0	['PRON', 'ADV', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADJ', 'SPACE', 'PUNCT', 'PRON', 'PRON', 'AUX', 'VERB', 'CCONJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_151-203	Un enfant, il ne suffi t pas de le mettre au monde. 	mantoine_1621362609389_13444-10218978	mantoine	il ne suffi t pas	Proposition	il ne suffit pas	Montree	Base	Aucun	Colere	Aucune	il ne suffire pas	il ne suffi t pas	0	0	0	0	['DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_577-730	Quant au père, Arthur Arthur, oui, c’est bien son nom, il a inventé un logiciel et depuis, il doit l’installer sur des ordinateurs partout dans le monde.	mantoine_1621363145618_13444-10218978	mantoine	c’est bien son nom	Proposition	c'est bien son nom	Montree	Base	Aucun	Joie	Aucune	ce être bien son nom	c’ être bien son nom	0	0	0	0	['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	1
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_577-730	Quant au père, Arthur Arthur, oui, c’est bien son nom, il a inventé un logiciel et depuis, il doit l’installer sur des ordinateurs partout dans le monde.	mantoine_1618516717507_13444-10218978	mantoine	oui	Interjection	oui	Montree	Base	Aucun	Joie	Aucune	oui	oui	0	0	0	0	['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	1
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_796-922	Arthur, ingénieux ingénieur, a inventé des dispositifs pour que les biberons tiennent tout seuls et des berceaux électriques. 	mantoine_1621364034562_13444-10218978	mantoine	ingénieux ingénieur	SN	ingénieux, ingénieur	Montree	Base	Aucun	Joie	Aucune	ingénieux , ingénieur	ingénieux ingénieur	0	0	0	0	['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'SCONJ', 'DET', 'NOUN', 'VERB', 'PRON', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_2615-2665	Et Gabriel ne va-t-il pas trop tousser à l’école ?	mantoine_1621369391601_13444-10218978	mantoine	trop	SAdv	trop	Montree	Base	Aucun	Peur	Aucune	trop	trop	0	0	0	1	['CCONJ', 'PROPN', 'ADV', 'VERB', 'PRON', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_2768-2805	– Il faut absolument que tu viennes !	mantoine_1618517929339_13444-10218978	mantoine	absolument 	SAdv	absolument	Montree	Base	Aucun	Joie	Aucune	absolument	absolument	0	1	0	0	['PUNCT', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_2768-2805	– Il faut absolument que tu viennes !	mantoine_1621369901142_13444-10218978	mantoine	Il faut	Proposition	Il faut	Montree	Base	Aucun	Joie	Aucune	il falloir	il falloir	0	1	0	0	['PUNCT', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'VERB', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_4923-4943	– LA porte, Billy ! 	mantoine_1618519443993_13444-10218978	mantoine	LA	Autre	LA	Montree	Base	Base	Joie	Colere	le	le	0	1	0	0	['PUNCT', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_4943-4953	LA porte !	mantoine_1621372598350_13444-10218978	mantoine	LA	Autre	LA	Montree	Base	Base	Joie	Colere	le	le	0	1	0	0	['PROPN', 'VERB', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_5064-5262	Malheureusement, elle déteste l’autre délégué qui était en CM2 avec elle, Jason Laloue, une brute qui aime surtout donner des ordres en mangeant des bananes dont il a toujours un stock dans son sac.	mantoine_1621442012887_13444-10218978	mantoine	Malheureusemen	SAdv	Malheureusement	Montree	Base	Aucun	Tristesse	Aucune	Malheureusement	malheureusemen	0	0	0	0	['ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADP', 'PROPN', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_5064-5262	Malheureusement, elle déteste l’autre délégué qui était en CM2 avec elle, Jason Laloue, une brute qui aime surtout donner des ordres en mangeant des bananes dont il a toujours un stock dans son sac.	mantoine_1621442259458_13444-10218978	mantoine	surtout	SAdv	surtout	Montree	Base	Aucun	Colere	Aucune	surtout	surtout	0	0	0	0	['ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADP', 'PROPN', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_5548-5636	Heureuse ment, elle va pouvoir demander son numéro à Martin… ça au moins c’est agréable.	mantoine_1621443370584_13444-10218978	mantoine	Heureuse ment	SAdv	Heureusement	Montree	Base	Aucun	Joie	Aucune	heureusement	Heureuse mentir	0	0	0	0	['ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'ADP', 'DET', 'ADV', 'PRON', 'AUX', 'ADJ', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_6241-6336	Et le soir, la maudite punition semble plus douce grâce à la main de Martin posée sur son bras.	mantoine_1621444823519_13444-10218978	mantoine	maudite	SAdj	maudite	Montree	Base	Aucun	Colere	Aucune	maudire	maudire	0	0	0	0	['CCONJ', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_6440-6533	– Désolée de t’appeler si tôt, mais tu ne m’as pas dit si tu pouvais venir à ma pyjama party.	mantoine_1621445252011_13444-10218978	mantoine	Désolée	SAdj	Désolée	Montree	Complexe	Aucun	Embarras	Aucune	Désolée	Désolée	0	0	0	0	['PUNCT', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'PRON', 'AUX', 'ADV', 'VERB', 'SCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	0	0
FictionProjetM2	13444-10218978	Morgenstern_Anna	13444-10218978_6580-6592	Toi d’abord.	mantoine_1621445640020_13444-10218978	mantoine	Toi d’abord	Proposition	d'abord	Montree	Base	Aucun	Joie	Aucune	de abord	Toi d’ abord	0	0	0	0	['PRON', 'ADP', 'NOUN', 'PUNCT']	0	0
